question_type,dataset,family,model,prompt,calib_size,transfer_type,target,source,median_acc,raw_acc,delta_acc,median_bias,raw_bias,delta_bias,median_rstd,raw_rstd,delta_rstd
yesno,EWOK,Gemma3,gemma-3-12b-it,zeroshot,500,baseline,EWOK,EWOK,0.6872659176029963,0.670880149812734,0.01638576779026224,0.029494382022471913,0.4447565543071161,-0.4152621722846442,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,instronly,10,baseline,EWOK,EWOK,0.7326779026217228,0.7139513108614233,0.01872659176029956,0.16198501872659177,0.4691011235955056,-0.30711610486891383,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,instronly,20,baseline,EWOK,EWOK,0.7315074906367041,0.7139513108614233,0.01755617977528079,0.12558674311894372,0.4691011235955056,-0.3435143804765619,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,instronly,50,baseline,EWOK,EWOK,0.7340823970037453,0.7139513108614233,0.020131086142322063,0.06602658562043348,0.4691011235955056,-0.4030745379750721,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,instronly,100,baseline,EWOK,EWOK,0.7350187265917603,0.7139513108614233,0.02106741573033699,0.031835205992509365,0.4691011235955056,-0.4372659176029962,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,instronly,200,baseline,EWOK,EWOK,0.7352941176470589,0.7139513108614233,0.021342806785635604,0.024344569288389514,0.4691011235955056,-0.4447565543071161,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,instronly,300,baseline,EWOK,EWOK,0.7354868913857678,0.7139513108614233,0.021535580524344566,0.015917602996254682,0.4691011235955056,-0.45318352059925093,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,instronly,400,baseline,EWOK,EWOK,0.7354868913857678,0.7139513108614233,0.021535580524344566,0.015917602996254682,0.4691011235955056,-0.45318352059925093,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,instronly,500,baseline,EWOK,EWOK,0.7359550561797753,0.7139513108614233,0.02200374531835203,0.021164765687503098,0.4691011235955056,-0.4479363579080025,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,instronly,10,baseline,EWOK,EWOK,0.7729400749063671,0.7743445692883895,-0.001404494382022392,0.06788389513108614,0.0299625468164794,0.03792134831460674,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,instronly,20,baseline,EWOK,EWOK,0.772003745318352,0.7743445692883895,-0.002340823970037431,0.05062652099622016,0.0299625468164794,0.020663974179740762,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,instronly,50,baseline,EWOK,EWOK,0.772003745318352,0.7743445692883895,-0.002340823970037431,0.04588014981273408,0.0299625468164794,0.015917602996254682,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,instronly,100,baseline,EWOK,EWOK,0.7731956770734518,0.7743445692883895,-0.0011488922149376357,0.039794007490636704,0.0299625468164794,0.009831460674157303,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,instronly,200,baseline,EWOK,EWOK,0.7734082397003745,0.7743445692883895,-0.000936329588014928,0.03745318352059925,0.0299625468164794,0.007490636704119851,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,instronly,300,baseline,EWOK,EWOK,0.7734082397003745,0.7743445692883895,-0.000936329588014928,0.03651685393258427,0.0299625468164794,0.006554307116104868,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,instronly,400,baseline,EWOK,EWOK,0.7734082397003745,0.7743445692883895,-0.000936329588014928,0.033707865168539325,0.0299625468164794,0.003745318352059924,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,instronly,500,baseline,EWOK,EWOK,0.773876404494382,0.7743445692883895,-0.000468164794007464,0.031193713011407494,0.0299625468164794,0.0012311661949280933,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,instronly,10,baseline,EWOK,EWOK,0.7223782771535581,0.7331460674157303,-0.010767790262172228,0.17181647940074907,0.033707865168539325,0.13810861423220974,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,instronly,20,baseline,EWOK,EWOK,0.7275280898876404,0.7331460674157303,-0.005617977528089901,0.10674157303370786,0.033707865168539325,0.07303370786516854,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,instronly,50,baseline,EWOK,EWOK,0.7305711610486891,0.7331460674157303,-0.002574906367041163,0.08239700374531836,0.033707865168539325,0.048689138576779034,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,instronly,100,baseline,EWOK,EWOK,0.7331460674157303,0.7331460674157303,0.0,0.07209737827715355,0.033707865168539325,0.03838951310861423,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,instronly,200,baseline,EWOK,EWOK,0.7345505617977528,0.7331460674157303,0.001404494382022503,0.07625482625482626,0.033707865168539325,0.04254696108628693,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,instronly,300,baseline,EWOK,EWOK,0.7352941176470589,0.7331460674157303,0.00214805023132858,0.07317073170731707,0.033707865168539325,0.039462866538777744,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,instronly,400,baseline,EWOK,EWOK,0.7354868913857678,0.7331460674157303,0.002340823970037542,0.07116104868913857,0.033707865168539325,0.037453183520599245,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,instronly,500,baseline,EWOK,EWOK,0.7354868913857678,0.7331460674157303,0.002340823970037542,0.06928838951310862,0.033707865168539325,0.03558052434456929,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,instronly,10,baseline,EWOK,EWOK,0.7539794007490637,0.7546816479400749,-0.000702247191011196,0.2106741573033708,0.2808988764044944,-0.0702247191011236,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,instronly,20,baseline,EWOK,EWOK,0.7595973782771536,0.7546816479400749,0.004915730337078705,0.21722846441947566,0.2808988764044944,-0.06367041198501874,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,instronly,50,baseline,EWOK,EWOK,0.7617041198501873,0.7546816479400749,0.0070224719101124045,0.22378277153558052,0.2808988764044944,-0.057116104868913886,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,instronly,100,baseline,EWOK,EWOK,0.7626404494382022,0.7546816479400749,0.007958801498127333,0.2209737827715356,0.2808988764044944,-0.05992509363295881,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,instronly,200,baseline,EWOK,EWOK,0.7635767790262172,0.7546816479400749,0.008895131086142372,0.22191011235955055,0.2808988764044944,-0.05898876404494385,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,instronly,300,baseline,EWOK,EWOK,0.7645131086142322,0.7546816479400749,0.0098314606741573,0.2200374531835206,0.2808988764044944,-0.06086142322097379,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,instronly,400,baseline,EWOK,EWOK,0.7649812734082397,0.7546816479400749,0.010299625468164875,0.21910112359550563,0.2808988764044944,-0.061797752808988776,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,instronly,500,baseline,EWOK,EWOK,0.7652294095326433,0.7546816479400749,0.010547761592568428,0.21910112359550563,0.2808988764044944,-0.061797752808988776,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,fewshot,10,baseline,EWOK,EWOK,0.800561797752809,0.8047752808988764,-0.004213483146067398,0.08754681647940075,0.13764044943820225,-0.050093632958801496,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,fewshot,20,baseline,EWOK,EWOK,0.8022003745318352,0.8047752808988764,-0.002574906367041163,0.04681647940074907,0.13764044943820225,-0.09082397003745318,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,fewshot,50,baseline,EWOK,EWOK,0.8029026217228464,0.8047752808988764,-0.0018726591760299671,0.035580524344569285,0.13764044943820225,-0.10205992509363296,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,fewshot,100,baseline,EWOK,EWOK,0.8029026217228464,0.8047752808988764,-0.0018726591760299671,0.022492990703459323,0.13764044943820225,-0.11514745873474293,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,fewshot,200,baseline,EWOK,EWOK,0.8029026217228464,0.8047752808988764,-0.0018726591760299671,0.023408239700374533,0.13764044943820225,-0.11423220973782772,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,fewshot,300,baseline,EWOK,EWOK,0.8029026217228464,0.8047752808988764,-0.0018726591760299671,0.026217228464419477,0.13764044943820225,-0.11142322097378277,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,fewshot,400,baseline,EWOK,EWOK,0.8033707865168539,0.8047752808988764,-0.001404494382022503,0.027153558052434457,0.13764044943820225,-0.1104868913857678,,,
yesno,EWOK,Gemma3,gemma-3-27b-pt,fewshot,500,baseline,EWOK,EWOK,0.8033707865168539,0.8047752808988764,-0.001404494382022503,0.031835205992509365,0.13764044943820225,-0.10580524344569289,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,fewshot,10,baseline,EWOK,EWOK,0.8089887640449438,0.8047752808988764,0.004213483146067398,0.05758426966292135,0.09831460674157304,-0.04073033707865169,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,fewshot,20,baseline,EWOK,EWOK,0.8085205992509363,0.8047752808988764,0.0037453183520599342,0.05898876404494382,0.09831460674157304,-0.03932584269662922,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,fewshot,50,baseline,EWOK,EWOK,0.8094569288389513,0.8047752808988764,0.004681647940074862,0.05149812734082397,0.09831460674157304,-0.04681647940074907,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,fewshot,100,baseline,EWOK,EWOK,0.8099250936329588,0.8047752808988764,0.005149812734082437,0.056179775280898875,0.09831460674157304,-0.04213483146067416,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,fewshot,200,baseline,EWOK,EWOK,0.8099250936329588,0.8047752808988764,0.005149812734082437,0.05711610486891386,0.09831460674157304,-0.04119850187265918,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,fewshot,300,baseline,EWOK,EWOK,0.8099250936329588,0.8047752808988764,0.005149812734082437,0.055347091932457786,0.09831460674157304,-0.04296751480911525,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,fewshot,400,baseline,EWOK,EWOK,0.8099250936329588,0.8047752808988764,0.005149812734082437,0.0552434456928839,0.09831460674157304,-0.04307116104868914,,,
yesno,EWOK,Gemma3,gemma-3-27b-it,fewshot,500,baseline,EWOK,EWOK,0.8099250936329588,0.8047752808988764,0.005149812734082437,0.054307116104868915,0.09831460674157304,-0.04400749063670412,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,fewshot,10,baseline,EWOK,EWOK,0.7724719101123596,0.7860486891385767,-0.013576779026217123,0.11704119850187267,0.14138576779026218,-0.024344569288389517,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,fewshot,20,baseline,EWOK,EWOK,0.774812734082397,0.7860486891385767,-0.011235955056179692,0.07818352059925093,0.14138576779026218,-0.06320224719101125,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,fewshot,50,baseline,EWOK,EWOK,0.7780898876404494,0.7860486891385767,-0.007958801498127333,0.039794007490636704,0.14138576779026218,-0.10159176029962548,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,fewshot,100,baseline,EWOK,EWOK,0.7790262172284644,0.7860486891385767,-0.0070224719101122934,0.024344569288389514,0.14138576779026218,-0.11704119850187267,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,fewshot,200,baseline,EWOK,EWOK,0.7794943820224719,0.7860486891385767,-0.006554307116104829,0.013108614232209739,0.14138576779026218,-0.12827715355805244,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,fewshot,300,baseline,EWOK,EWOK,0.7799625468164794,0.7860486891385767,-0.006086142322097365,0.014044943820224719,0.14138576779026218,-0.12734082397003746,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,fewshot,400,baseline,EWOK,EWOK,0.7804307116104869,0.7860486891385767,-0.00561797752808979,0.0149812734082397,0.14138576779026218,-0.12640449438202248,,,
yesno,EWOK,Gemma3,gemma-3-12b-pt,fewshot,500,baseline,EWOK,EWOK,0.7799625468164794,0.7860486891385767,-0.006086142322097365,0.018270311852772354,0.14138576779026218,-0.12311545593748983,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,fewshot,10,baseline,EWOK,EWOK,0.7743445692883895,0.7734082397003745,0.000936329588014928,0.10018726591760299,0.12921348314606743,-0.029026217228464435,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,fewshot,20,baseline,EWOK,EWOK,0.7760073009113841,0.7734082397003745,0.0025990612110096123,0.07865168539325842,0.12921348314606743,-0.050561797752809,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,fewshot,50,baseline,EWOK,EWOK,0.776685393258427,0.7734082397003745,0.0032771535580524702,0.08286516853932584,0.12921348314606743,-0.04634831460674159,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,fewshot,100,baseline,EWOK,EWOK,0.775749063670412,0.7734082397003745,0.002340823970037431,0.09082397003745318,0.12921348314606743,-0.03838951310861424,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,fewshot,200,baseline,EWOK,EWOK,0.7752808988764045,0.7734082397003745,0.0018726591760299671,0.09269662921348315,0.12921348314606743,-0.036516853932584276,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,fewshot,300,baseline,EWOK,EWOK,0.775749063670412,0.7734082397003745,0.002340823970037431,0.09176029962546817,0.12921348314606743,-0.03745318352059926,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,fewshot,400,baseline,EWOK,EWOK,0.775749063670412,0.7734082397003745,0.002340823970037431,0.08895131086142322,0.12921348314606743,-0.04026217228464421,,,
yesno,EWOK,Gemma3,gemma-3-12b-it,fewshot,500,baseline,EWOK,EWOK,0.775749063670412,0.7734082397003745,0.002340823970037431,0.08895131086142322,0.12921348314606743,-0.04026217228464421,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,zeroshot,10,baseline,EWOK,EWOK,0.7200374531835206,0.6956928838951311,0.024344569288389573,0.15823970037453183,0.21910112359550563,-0.06086142322097379,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,zeroshot,20,baseline,EWOK,EWOK,0.7209737827715356,0.6956928838951311,0.0252808988764045,0.11657303370786518,0.21910112359550563,-0.10252808988764045,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,zeroshot,50,baseline,EWOK,EWOK,0.7219101123595506,0.6956928838951311,0.02621722846441954,0.07116104868913857,0.21910112359550563,-0.14794007490636707,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,zeroshot,100,baseline,EWOK,EWOK,0.7219101123595506,0.6956928838951311,0.02621722846441954,0.0718328783935335,0.21910112359550563,-0.14726824520197213,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,zeroshot,200,baseline,EWOK,EWOK,0.7219101123595506,0.6956928838951311,0.02621722846441954,0.07303370786516854,0.21910112359550563,-0.1460674157303371,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,zeroshot,300,baseline,EWOK,EWOK,0.7223782771535581,0.6956928838951311,0.026685393258427004,0.07303370786516854,0.21910112359550563,-0.1460674157303371,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,zeroshot,400,baseline,EWOK,EWOK,0.7223782771535581,0.6956928838951311,0.026685393258427004,0.08146067415730338,0.21910112359550563,-0.13764044943820225,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,zeroshot,500,baseline,EWOK,EWOK,0.7223523655936646,0.6956928838951311,0.026659481698533494,0.08239700374531835,0.21910112359550563,-0.13670411985018727,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,zeroshot,10,baseline,EWOK,EWOK,0.7565543071161048,0.7734082397003745,-0.016853932584269704,0.12078651685393259,0.1760299625468165,-0.055243445692883905,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,zeroshot,20,baseline,EWOK,EWOK,0.7633426966292135,0.7734082397003745,-0.010065543071161032,0.09784644194756555,0.1760299625468165,-0.07818352059925095,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,zeroshot,50,baseline,EWOK,EWOK,0.7642790262172284,0.7734082397003745,-0.009129213483146104,0.06419830512047559,0.1760299625468165,-0.11183165742634091,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,zeroshot,100,baseline,EWOK,EWOK,0.7653148519284481,0.7734082397003745,-0.008093387771926475,0.06179775280898876,0.1760299625468165,-0.11423220973782773,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,zeroshot,200,baseline,EWOK,EWOK,0.7663857677902621,0.7734082397003745,-0.0070224719101124045,0.0599250936329588,0.1760299625468165,-0.11610486891385768,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,zeroshot,300,baseline,EWOK,EWOK,0.7663857677902621,0.7734082397003745,-0.0070224719101124045,0.05898876404494382,0.1760299625468165,-0.11704119850187267,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,zeroshot,400,baseline,EWOK,EWOK,0.7673220973782772,0.7734082397003745,-0.006086142322097365,0.06460674157303371,0.1760299625468165,-0.11142322097378278,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,zeroshot,500,baseline,EWOK,EWOK,0.7677902621722846,0.7734082397003745,-0.005617977528089901,0.06694756554307116,0.1760299625468165,-0.10908239700374533,,,
yesno,EWOK,Qwen2,Qwen2.5-32B,zeroshot,10,baseline,EWOK,EWOK,0.7317415730337078,0.7453183520599251,-0.013576779026217345,0.18773408239700373,0.052434456928838954,0.13529962546816476,,,
yesno,EWOK,Qwen2,Qwen2.5-32B,zeroshot,20,baseline,EWOK,EWOK,0.7401685393258427,0.7453183520599251,-0.005149812734082437,0.07911985018726592,0.052434456928838954,0.026685393258426962,,,
yesno,EWOK,Qwen2,Qwen2.5-32B,zeroshot,50,baseline,EWOK,EWOK,0.7429775280898876,0.7453183520599251,-0.002340823970037542,0.04915730337078652,0.052434456928838954,-0.0032771535580524355,,,
yesno,EWOK,Qwen2,Qwen2.5-32B,zeroshot,100,baseline,EWOK,EWOK,0.7446161048689138,0.7453183520599251,-0.0007022471910113071,0.023408239700374533,0.052434456928838954,-0.02902621722846442,,,
yesno,EWOK,Qwen2,Qwen2.5-32B,zeroshot,200,baseline,EWOK,EWOK,0.7462546816479401,0.7453183520599251,0.000936329588014928,0.0149812734082397,0.052434456928838954,-0.03745318352059925,,,
yesno,EWOK,Qwen2,Qwen2.5-32B,zeroshot,300,baseline,EWOK,EWOK,0.7467228464419475,0.7453183520599251,0.001404494382022392,0.0149812734082397,0.052434456928838954,-0.03745318352059925,,,
yesno,EWOK,Qwen2,Qwen2.5-32B,zeroshot,400,baseline,EWOK,EWOK,0.7476591760299626,0.7453183520599251,0.002340823970037431,0.0149812734082397,0.052434456928838954,-0.03745318352059925,,,
yesno,EWOK,Qwen2,Qwen2.5-32B,zeroshot,500,baseline,EWOK,EWOK,0.74812734082397,0.7453183520599251,0.002808988764044895,0.018726591760299626,0.052434456928838954,-0.033707865168539325,,,
yesno,EWOK,Qwen2,Qwen2.5-32B-Instruct,zeroshot,10,baseline,EWOK,EWOK,0.7614700374531835,0.7635767790262172,-0.002106741573033699,0.15074906367041196,0.21254681647940074,-0.061797752808988776,,,
yesno,EWOK,Qwen2,Qwen2.5-32B-Instruct,zeroshot,20,baseline,EWOK,EWOK,0.7654494382022472,0.7635767790262172,0.0018726591760299671,0.10168662295957445,0.21254681647940074,-0.11086019351982629,,,
yesno,EWOK,Qwen2,Qwen2.5-32B-Instruct,zeroshot,50,baseline,EWOK,EWOK,0.7677902621722846,0.7635767790262172,0.004213483146067398,0.05664794007490637,0.21254681647940074,-0.15589887640449437,,,
yesno,EWOK,Qwen2,Qwen2.5-32B-Instruct,zeroshot,100,baseline,EWOK,EWOK,0.7687265917602997,0.7635767790262172,0.005149812734082437,0.033763103180985084,0.21254681647940074,-0.17878371329841566,,,
yesno,EWOK,Qwen2,Qwen2.5-32B-Instruct,zeroshot,200,baseline,EWOK,EWOK,0.7687265917602997,0.7635767790262172,0.005149812734082437,0.02902621722846442,0.21254681647940074,-0.18352059925093633,,,
yesno,EWOK,Qwen2,Qwen2.5-32B-Instruct,zeroshot,300,baseline,EWOK,EWOK,0.7687265917602997,0.7635767790262172,0.005149812734082437,0.032101167315175094,0.21254681647940074,-0.18044564916422565,,,
yesno,EWOK,Qwen2,Qwen2.5-32B-Instruct,zeroshot,400,baseline,EWOK,EWOK,0.7687265917602997,0.7635767790262172,0.005149812734082437,0.033707865168539325,0.21254681647940074,-0.17883895131086142,,,
yesno,EWOK,Qwen2,Qwen2.5-32B-Instruct,zeroshot,500,baseline,EWOK,EWOK,0.7691947565543071,0.7635767790262172,0.005617977528089901,0.03800663774242592,0.21254681647940074,-0.1745401787369748,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,instronly,10,baseline,EWOK,EWOK,0.7790262172284644,0.7883895131086143,-0.009363295880149836,0.11330419076745785,0.016853932584269662,0.09645025818318818,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,instronly,20,baseline,EWOK,EWOK,0.7835590017086936,0.7883895131086143,-0.004830511399920634,0.06975655430711611,0.016853932584269662,0.052902621722846446,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,instronly,50,baseline,EWOK,EWOK,0.7855805243445693,0.7883895131086143,-0.002808988764045006,0.04119850187265918,0.016853932584269662,0.024344569288389517,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,instronly,100,baseline,EWOK,EWOK,0.7869850187265918,0.7883895131086143,-0.001404494382022503,0.022003745318352058,0.016853932584269662,0.005149812734082396,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,instronly,200,baseline,EWOK,EWOK,0.7874531835205992,0.7883895131086143,-0.0009363295880150391,0.013108614232209739,0.016853932584269662,-0.003745318352059924,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,instronly,300,baseline,EWOK,EWOK,0.787124060150376,0.7883895131086143,-0.0012654529582383223,0.009363295880149813,0.016853932584269662,-0.007490636704119849,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,instronly,400,baseline,EWOK,EWOK,0.7874531835205992,0.7883895131086143,-0.0009363295880150391,0.012172284644194757,0.016853932584269662,-0.004681647940074906,,,
yesno,EWOK,Qwen2,Qwen2.5-14B,instronly,500,baseline,EWOK,EWOK,0.7874531835205992,0.7883895131086143,-0.0009363295880150391,0.011235955056179775,0.016853932584269662,-0.0056179775280898875,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,instronly,10,baseline,EWOK,EWOK,0.7771535580524345,0.7514044943820225,0.025749063670411965,0.12312734082397003,0.35674157303370785,-0.23361423220973782,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,instronly,20,baseline,EWOK,EWOK,0.7846441947565543,0.7514044943820225,0.03323970037453183,0.08661048689138577,0.35674157303370785,-0.27013108614232206,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,instronly,50,baseline,EWOK,EWOK,0.7883895131086143,0.7514044943820225,0.03698501872659177,0.0599250936329588,0.35674157303370785,-0.29681647940074907,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,instronly,100,baseline,EWOK,EWOK,0.7897940074906367,0.7514044943820225,0.03838951310861416,0.05945692883895131,0.35674157303370785,-0.29728464419475653,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,instronly,200,baseline,EWOK,EWOK,0.7907303370786517,0.7514044943820225,0.0393258426966292,0.0599250936329588,0.35674157303370785,-0.29681647940074907,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,instronly,300,baseline,EWOK,EWOK,0.7916666666666666,0.7514044943820225,0.04026217228464413,0.0647279549718574,0.35674157303370785,-0.29201361806185044,,,
yesno,EWOK,Qwen2,Qwen2.5-14B-Instruct,instronly,400,baseline,EWOK,EWOK,0.7916666666666666,0.7514044943820225,0.04026217228464413,0.06647940074906367,0.35674157303370785,-0.2902621722846442,,,
