Question_Type,Dataset,Model_Family,Target_Model,Source_Model,Transfer_Type,Prompt,Batch_Size,median_acc,q25_acc,q75_acc,bias_median,acc_mean,best_acc,worst_acc
YN,EWOK,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,zeroshot,500,0.7064606741573034,0.7045880149812734,0.708684456928839,0.00514981273408241,0.7067221431384807,0.7173267326732673,0.701310861423221
YN,EWOK,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.5547752808988764,0.5543071161048689,0.5552434456928839,0.05149812734082397,0.5547612359550562,0.5589887640449438,0.5500936329588015
YN,EWOK,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,zeroshot,500,0.5580524344569289,0.5557116104868914,0.5585205992509363,0.01591760299625468,0.5573174157303371,0.5603932584269663,0.5543071161048689
YN,EWOK,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.5430711610486891,0.5397940074906367,0.545060861423221,0.3033707865168539,0.5423361423220973,0.5519662921348315,0.5332397003745318
YN,EWOK,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B,Cross,zeroshot,500,0.6362359550561798,0.6310861423220974,0.6404494382022472,0.018258426966292138,0.6360393258426966,0.6413857677902621,0.6301498127340824
YN,EWOK,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B,Cross,zeroshot,500,0.6362359550561798,0.6352996254681648,0.6362359550561798,0.046348314606741575,0.6353558052434458,0.6399812734082397,0.6282771535580525
YN,EWOK,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.6179775280898876,0.6151685393258427,0.6212546816479401,0.22097378277153557,0.6186610486891386,0.6352996254681648,0.6081460674157303
YN,EWOK,Llama3,Llama-3.1-70B,Llama-3.1-8B,Cross,zeroshot,500,0.6137640449438202,0.6137640449438202,0.6151685393258427,0.03464419475655431,0.6142368913857676,0.6170411985018727,0.6109550561797753
YN,EWOK,Llama3,Llama-3.1-70B,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.6137640449438202,0.6131788389513109,0.6165730337078652,0.06718164794007492,0.6141104868913858,0.6221910112359551,0.6025280898876404
YN,EWOK,Llama3,Llama-3.1-70B,Llama-3.1-70B-Instruct,Cross,zeroshot,500,0.5575842696629213,0.552434456928839,0.5603932584269663,0.3609550561797753,0.5559831460674157,0.575374531835206,0.5374531835205992
YN,EWOK,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B,Cross,zeroshot,500,0.6970973782771536,0.6956928838951311,0.6989700374531835,0.17275280898876402,0.6967883895131085,0.701310861423221,0.6867977528089888
YN,EWOK,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,Cross,zeroshot,500,0.6989700374531835,0.6970973782771536,0.6999063670411985,0.1591760299625468,0.6986563670411985,0.7027153558052435,0.6910112359550562
YN,EWOK,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B,Cross,zeroshot,500,0.6905430711610487,0.6882022471910112,0.6914794007490637,0.1905430711610487,0.6900514981273408,0.700374531835206,0.6764981273408239
YN,EWOK,Falcon,Falcon3-3B-Base,Falcon3-3B-Base,Same,instronly,500,0.6259363295880149,0.6240636704119851,0.6278089887640449,0.016385767790262157,0.6259279292047031,0.6337209302325582,0.6207865168539326
YN,EWOK,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Instruct,Same,instronly,500,0.6907771535580525,0.6891385767790262,0.6926650012865597,0.050140625109794765,0.6908474863121546,0.6986434108527132,0.6844569288389513
YN,EWOK,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,instronly,500,0.7394566301972441,0.7379447565543071,0.7411048689138576,0.0037453183520599342,0.739525533780859,0.7457865168539326,0.7345360824742269
YN,EWOK,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,instronly,500,0.7382958801498127,0.7365402621722846,0.7401685393258427,0.011704119850187267,0.7384078525603357,0.7437977099236641,0.7335051546391752
YN,EWOK,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,instronly,500,0.5004681647940075,0.5,0.50187265917603,0.49953183520599254,0.5022705992509363,0.5318352059925093,0.5
YN,EWOK,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,instronly,500,0.5491573033707865,0.5468164794007491,0.5525514981273408,0.44054307116104874,0.549316479400749,0.5664794007490637,0.5355805243445693
YN,EWOK,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,instronly,500,0.6212546816479401,0.5950374531835206,0.6274578651685393,0.28698501872659177,0.6072237827715355,0.6352996254681648,0.5182584269662921
YN,EWOK,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,instronly,500,0.6741573033707865,0.6741573033707865,0.674625468164794,0.16853932584269662,0.6742088014981275,0.6750936329588015,0.6732209737827716
YN,EWOK,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,instronly,500,0.6793071161048689,0.6783707865168539,0.6802434456928839,0.11470037453183521,0.6794007490636704,0.6821161048689138,0.6769662921348315
YN,EWOK,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,instronly,500,0.6743913857677902,0.6720505617977528,0.6788389513108615,0.16970973782771537,0.674616104868914,0.6821161048689138,0.6554307116104869
YN,EWOK,Falcon,Falcon3-10B-Base,Falcon3-3B-Base,Cross,instronly,500,0.6956928838951311,0.6928838951310862,0.7008426966292135,0.22097378277153557,0.6965589887640449,0.7045880149812734,0.6891385767790262
YN,EWOK,Falcon,Falcon3-10B-Base,Falcon3-3B-Instruct,Cross,instronly,500,0.6561329588014981,0.6242977528089888,0.6707631086142322,0.29096441947565543,0.6515449438202248,0.7317415730337079,0.5833333333333334
YN,EWOK,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,Cross,instronly,500,0.6896067415730338,0.6715823970037453,0.7258895131086143,0.2289325842696629,0.6937078651685392,0.7425093632958801,0.5969101123595506
YN,EWOK,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Base,Cross,instronly,500,0.7411048689138576,0.7411048689138576,0.7415730337078652,0.018258426966292124,0.7412125468164794,0.7425093632958801,0.7401685393258427
YN,EWOK,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,instronly,500,0.7324438202247191,0.7317415730337079,0.7331460674157303,0.07373595505617976,0.7324157303370784,0.7350187265917603,0.7298689138576779
YN,EWOK,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,instronly,500,0.7364232209737828,0.7354868913857678,0.7368913857677902,0.04166666666666666,0.7361704119850184,0.7392322097378277,0.7340823970037453
YN,EWOK,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,instronly,500,0.735252808988764,0.7331460674157303,0.7370578979883393,0.005852059925093633,0.7351489594060706,0.7397003745318352,0.7284644194756554
YN,EWOK,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,instronly,500,0.7729400749063671,0.772003745318352,0.7752808988764045,0.005617977528089901,0.7734266700233927,0.7790262172284644,0.7668539325842697
YN,EWOK,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,instronly,500,0.7359550561797753,0.7345505617977528,0.7368913857677902,0.00912921348314609,0.7359867112286745,0.7420411985018727,0.7308052434456929
YN,EWOK,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,instronly,500,0.7560861423220974,0.7537453183520599,0.7588951310861424,0.005617977528089901,0.7559438732563499,0.7640449438202247,0.7462546816479401
YN,EWOK,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,instronly,500,0.6058052434456929,0.5655430711610487,0.6961610486891385,0.38951310861423216,0.6241853932584269,0.7382958801498127,0.5201310861423221
YN,EWOK,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,instronly,500,0.7134831460674157,0.7134831460674157,0.7308052434456929,0.2350187265917603,0.7193726591760301,0.7308052434456929,0.7134831460674157
YN,EWOK,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,instronly,500,0.5,0.5,0.5,0.5,0.5000234082397004,0.5014044943820225,0.5
YN,EWOK,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,instronly,500,0.772003745318352,0.7701310861423221,0.772003745318352,0.03230337078651688,0.7711610486891388,0.772003745318352,0.7701310861423221
YN,EWOK,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,instronly,500,0.7743445692883895,0.7743445692883895,0.775749063670412,0.01498127340823971,0.7748220973782771,0.775749063670412,0.7743445692883895
YN,EWOK,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,instronly,500,0.7696629213483146,0.7648642322097379,0.7705992509363296,0.1137640449438202,0.7675514981273409,0.7715355805243446,0.7565543071161048
YN,EWOK,Gemma3,gemma-3-12b-pt,gemma-3-27b-pt,Cross,instronly,500,0.7036516853932584,0.6905430711610487,0.7036516853932584,0.21161048689138579,0.6978089887640447,0.7036516853932584,0.6896067415730337
YN,EWOK,Gemma3,gemma-3-12b-pt,gemma-3-27b-it,Cross,instronly,500,0.6062734082397003,0.5552434456928839,0.7092696629213483,0.3469101123595506,0.6260720973782771,0.7359550561797753,0.5107677902621723
YN,EWOK,Gemma3,gemma-3-12b-pt,gemma-3-12b-it,Cross,instronly,500,0.5,0.5,0.5,0.5,0.5000046816479401,0.5004681647940075,0.5
YN,EWOK,Gemma3,gemma-3-12b-it,gemma-3-27b-pt,Cross,instronly,500,0.74812734082397,0.7471910112359551,0.74812734082397,0.15730337078651688,0.7476966292134831,0.74812734082397,0.7471910112359551
YN,EWOK,Gemma3,gemma-3-12b-it,gemma-3-27b-it,Cross,instronly,500,0.7631086142322098,0.7551498127340824,0.7659176029962547,0.11797752808988762,0.7608426966292136,0.7663857677902621,0.7471910112359551
YN,EWOK,Gemma3,gemma-3-12b-it,gemma-3-12b-pt,Cross,instronly,500,0.7546816479400749,0.75187265917603,0.7546816479400749,0.1404494382022472,0.7537265917602995,0.7546816479400749,0.75187265917603
YN,EWOK,Llama3,Llama-3.1-8B,Llama-3.1-8B,Same,instronly,500,0.6601123595505618,0.6587078651685393,0.6615168539325843,0.013108614232209742,0.6599298432303652,0.6668241965973535,0.6549625468164794
YN,EWOK,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Same,instronly,500,0.726123595505618,0.7247191011235955,0.7284644194756554,0.007611297733503233,0.7263586913592167,0.7331460674157303,0.7195692883895131
YN,EWOK,Llama3,Llama-3.1-70B,Llama-3.1-70B,Same,instronly,500,0.8111468355953924,0.8094569288389513,0.8121778622172566,0.006788389513108617,0.8108928058610465,0.8187022900763359,0.8057116104868914
YN,EWOK,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,instronly,500,0.8466760299625469,0.8445692883895131,0.8478464419475655,0.0032771535580524425,0.8462451101942207,0.8536821705426356,0.8408239700374532
YN,EWOK,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,instronly,500,0.5730337078651685,0.5730337078651685,0.5875468164794008,0.39419475655430714,0.5800936329588017,0.6062734082397003,0.5683520599250936
YN,EWOK,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,instronly,500,0.6610486891385767,0.653558052434457,0.6619850187265918,0.0758426966292135,0.6575,0.6619850187265918,0.6437265917602997
YN,EWOK,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,instronly,500,0.5683520599250936,0.5632022471910112,0.5766619850187266,0.40262172284644193,0.5693258426966292,0.6123595505617978,0.5271535580524345
YN,EWOK,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B,Cross,instronly,500,0.6779026217228464,0.6629213483146067,0.6779026217228464,0.23338014981273408,0.6712406367041198,0.6783707865168539,0.6624531835205992
YN,EWOK,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B,Cross,instronly,500,0.6779026217228464,0.6779026217228464,0.6938202247191011,0.23314606741573032,0.6859784644194756,0.7111423220973783,0.6629213483146067
YN,EWOK,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-70B-Instruct,Cross,instronly,500,0.7247191011235955,0.724250936329588,0.7284644194756554,0.02434456928838949,0.7240215355805243,0.7289325842696629,0.6947565543071161
YN,EWOK,Llama3,Llama-3.1-70B,Llama-3.1-8B,Cross,instronly,500,0.8108614232209738,0.8085205992509363,0.8108614232209738,0.015449438202247201,0.8100280898876404,0.8117977528089888,0.8085205992509363
YN,EWOK,Llama3,Llama-3.1-70B,Llama-3.1-8B-Instruct,Cross,instronly,500,0.7705992509363296,0.7701310861423221,0.7808988764044944,0.16947565543071164,0.7751404494382024,0.7865168539325843,0.7691947565543071
YN,EWOK,Llama3,Llama-3.1-70B,Llama-3.1-70B-Instruct,Cross,instronly,500,0.7701310861423221,0.754564606741573,0.7735252808988764,0.17088014981273406,0.7635955056179776,0.7865168539325843,0.7130149812734082
YN,EWOK,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B,Cross,instronly,500,0.8342696629213483,0.8319288389513109,0.8342696629213483,0.0702247191011236,0.833380149812734,0.8342696629213483,0.8319288389513109
YN,EWOK,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-8B-Instruct,Cross,instronly,500,0.8473782771535581,0.8450374531835206,0.8478464419475655,0.0037453183520599342,0.8465496254681648,0.848314606741573,0.8426966292134831
YN,EWOK,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B,Cross,instronly,500,0.8352059925093633,0.8342696629213483,0.8352059925093633,0.06882022471910111,0.8348080524344568,0.8370786516853933,0.8319288389513109
YN,EWOK,Falcon,Falcon3-3B-Base,Falcon3-3B-Base,Same,fewshot,500,0.6900749063670412,0.6878511235955056,0.6917651990244752,0.00514981273408241,0.6900309007132771,0.6999063670411985,0.6839887640449438
YN,EWOK,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Instruct,Same,fewshot,500,0.7031835205992509,0.7018497335804471,0.7043715467052323,0.006788389513108617,0.703146438695446,0.7097378277153558,0.697565543071161
YN,EWOK,Falcon,Falcon3-10B-Base,Falcon3-10B-Base,Same,fewshot,500,0.7836065099038573,0.781528219884619,0.7851123595505618,0.005617977528089901,0.7835137130457033,0.7905940594059406,0.775749063670412
YN,EWOK,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Instruct,Same,fewshot,500,0.7925324141578751,0.7911985018726592,0.7935393258426966,0.005617977528089901,0.7924179065337343,0.8003875968992248,0.7851123595505618
YN,EWOK,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,Cross,fewshot,500,0.5545411985018727,0.5359316479400749,0.577247191011236,0.4400749063670412,0.5587734082397003,0.6451310861423221,0.5060861423220974
YN,EWOK,Falcon,Falcon3-3B-Base,Falcon3-10B-Base,Cross,fewshot,500,0.5931647940074907,0.5864934456928839,0.5997191011235955,0.3890449438202247,0.5943492509363296,0.6301498127340824,0.5716292134831461
YN,EWOK,Falcon,Falcon3-3B-Base,Falcon3-10B-Instruct,Cross,fewshot,500,0.6172752808988764,0.580875468164794,0.6632724719101123,0.35557116104868913,0.6188529962546816,0.6905430711610487,0.5102996254681648
YN,EWOK,Falcon,Falcon3-3B-Instruct,Falcon3-3B-Base,Cross,fewshot,500,0.6952247191011236,0.6952247191011236,0.6952247191011236,0.0603932584269663,0.6953511235955054,0.6970973782771536,0.6947565543071161
YN,EWOK,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Base,Cross,fewshot,500,0.7031835205992509,0.7027153558052435,0.7036516853932584,0.021067415730337102,0.7031413857677902,0.7064606741573034,0.6989700374531835
YN,EWOK,Falcon,Falcon3-3B-Instruct,Falcon3-10B-Instruct,Cross,fewshot,500,0.6999063670411985,0.6970973782771536,0.7037687265917603,0.029728464419475645,0.7006928838951311,0.7064606741573034,0.6947565543071161
YN,EWOK,Falcon,Falcon3-10B-Base,Falcon3-3B-Base,Cross,fewshot,500,0.7734082397003745,0.7728230337078652,0.7739934456928839,0.13389513108614234,0.7734784644194758,0.776685393258427,0.7691947565543071
YN,EWOK,Falcon,Falcon3-10B-Base,Falcon3-3B-Instruct,Cross,fewshot,500,0.7769194756554307,0.7670880149812734,0.7799625468164794,0.0681179775280899,0.7739466292134832,0.7860486891385767,0.7528089887640449
YN,EWOK,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,Cross,fewshot,500,0.7804307116104869,0.7789091760299626,0.7841760299625468,0.05173220973782772,0.7800936329588016,0.7869850187265918,0.7542134831460674
YN,EWOK,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Base,Cross,fewshot,500,0.7930711610486891,0.7930711610486891,0.7949438202247191,0.027153558052434468,0.7934363295880148,0.7949438202247191,0.7916666666666666
YN,EWOK,Falcon,Falcon3-10B-Instruct,Falcon3-3B-Instruct,Cross,fewshot,500,0.7926029962546817,0.7916666666666666,0.7930711610486891,0.0294943820224719,0.7923923220973782,0.7940074906367042,0.7888576779026217
YN,EWOK,Falcon,Falcon3-10B-Instruct,Falcon3-10B-Base,Cross,fewshot,500,0.7926029962546817,0.7921348314606742,0.7930711610486891,0.01217228464419473,0.7925561797752809,0.7940074906367042,0.7907303370786517
YN,EWOK,Gemma3,gemma-3-27b-pt,gemma-3-27b-pt,Same,fewshot,500,0.8026685393258427,0.8011470037453183,0.8041900749063671,0.004213483146067398,0.8026601250292743,0.8103932584269663,0.7963483146067416
YN,EWOK,Gemma3,gemma-3-27b-it,gemma-3-27b-it,Same,fewshot,500,0.8099250936329588,0.8088193559596896,0.8117977528089888,0.004213483146067398,0.8101757802894444,0.8155430711610487,0.8057116104868914
YN,EWOK,Gemma3,gemma-3-12b-pt,gemma-3-12b-pt,Same,fewshot,500,0.7806647940074907,0.7790262172284644,0.7823033707865169,0.007022471910112377,0.7810084830883685,0.7881443298969072,0.7743445692883895
YN,EWOK,Gemma3,gemma-3-12b-it,gemma-3-12b-it,Same,fewshot,500,0.7797284644194756,0.7780898876404494,0.7813670411985019,0.006086142322097365,0.779782058345766,0.7851123595505618,0.773876404494382
YN,EWOK,Gemma3,gemma-3-27b-pt,gemma-3-27b-it,Cross,fewshot,500,0.6942883895131086,0.6554307116104869,0.7326779026217228,0.2963483146067416,0.6959831460674156,0.8043071161048689,0.5440074906367042
YN,EWOK,Gemma3,gemma-3-27b-pt,gemma-3-12b-pt,Cross,fewshot,500,0.8033707865168539,0.8017322097378278,0.8033707865168539,0.01217228464419473,0.8025046816479402,0.8038389513108615,0.8010299625468165
YN,EWOK,Gemma3,gemma-3-27b-pt,gemma-3-12b-it,Cross,fewshot,500,0.6989700374531835,0.6638576779026217,0.7326779026217228,0.29119850187265917,0.6986797752808989,0.7888576779026217,0.5997191011235955
YN,EWOK,Gemma3,gemma-3-27b-it,gemma-3-27b-pt,Cross,fewshot,500,0.8089887640449438,0.8071161048689138,0.8089887640449438,0.041198501872659166,0.8084035580524345,0.8108614232209738,0.8066479400749064
YN,EWOK,Gemma3,gemma-3-27b-it,gemma-3-12b-pt,Cross,fewshot,500,0.8071161048689138,0.8066479400749064,0.8071161048689138,0.044007490636704144,0.8073314606741573,0.8089887640449438,0.8057116104868914
YN,EWOK,Gemma3,gemma-3-27b-it,gemma-3-12b-it,Cross,fewshot,500,0.8108614232209738,0.8096910112359551,0.8113295880149812,0.011235955056179803,0.8103651685393258,0.8127340823970037,0.8052434456928839
YN,EWOK,Gemma3,gemma-3-12b-pt,gemma-3-27b-pt,Cross,fewshot,500,0.7743445692883895,0.7724719101123596,0.7813670411985019,0.026217228464419456,0.7757443820224722,0.7869850187265918,0.7668539325842697
YN,EWOK,Gemma3,gemma-3-12b-pt,gemma-3-27b-it,Cross,fewshot,500,0.6161048689138576,0.5908239700374532,0.6563670411985019,0.37172284644194753,0.6261423220973782,0.7743445692883895,0.5191947565543071
YN,EWOK,Gemma3,gemma-3-12b-pt,gemma-3-12b-it,Cross,fewshot,500,0.6196161048689138,0.601123595505618,0.6563670411985019,0.3672752808988764,0.6281928838951312,0.7448501872659176,0.547752808988764
YN,EWOK,Gemma3,gemma-3-12b-it,gemma-3-27b-pt,Cross,fewshot,500,0.7734082397003745,0.7724719101123596,0.773876404494382,0.0589887640449438,0.7731882022471913,0.7743445692883895,0.772003745318352
YN,EWOK,Gemma3,gemma-3-12b-it,gemma-3-27b-it,Cross,fewshot,500,0.7808988764044944,0.7794943820224719,0.7818352059925093,0.014044943820224698,0.7805337078651688,0.7846441947565543,0.7729400749063671
YN,EWOK,Gemma3,gemma-3-12b-it,gemma-3-12b-pt,Cross,fewshot,500,0.7724719101123596,0.772003745318352,0.7734082397003745,0.060861423220973765,0.7726123595505621,0.773876404494382,0.772003745318352
YN,EWOK,Llama3,Llama-3.1-8B,Llama-3.1-8B,Same,fewshot,500,0.726123595505618,0.7247191011235955,0.7289325842696629,0.00514981273408241,0.7264629847263174,0.7340116279069767,0.7209193245778611
YN,EWOK,Llama3,Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct,Same,fewshot,500,0.7574906367041199,0.7552668539325843,0.7588951310861424,0.004286974131173238,0.7571024135605359,0.7624045801526718,0.75187265917603
YN,EWOK,Llama3,Llama-3.1-70B,Llama-3.1-70B,Same,fewshot,500,0.8484031607128586,0.8469101123595506,0.850187265917603,0.00468164794007489,0.8485830250726472,0.8534644194756554,0.8426966292134831
YN,EWOK,Llama3,Llama-3.1-70B-Instruct,Llama-3.1-70B-Instruct,Same,fewshot,500,0.8735955056179775,0.8721910112359551,0.8748829588014981,0.00468164794007489,0.8734324509757417,0.8773408239700374,0.8686200378071833
YN,EWOK,Llama3,Llama-3.1-8B,Llama-3.1-8B-Instruct,Cross,fewshot,500,0.7289325842696629,0.7284644194756554,0.7304541198501873,0.0449438202247191,0.7289559925093633,0.7368913857677902,0.7130149812734082
YN,EWOK,Llama3,Llama-3.1-8B,Llama-3.1-70B,Cross,fewshot,500,0.7284644194756554,0.725187265917603,0.7289325842696629,0.09925093632958804,0.7248267790262173,0.7368913857677902,0.6919475655430711
YN,EWOK,Llama3,Llama-3.1-8B,Llama-3.1-70B-Instruct,Cross,fewshot,500,0.7195692883895131,0.6985018726591761,0.725187265917603,0.08192883895131087,0.7103370786516853,0.7308052434456929,0.6395131086142322
